name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
SRR8533810	100.00	107	0	R	1	root
SRR8533810	100.00	107	0	R1	131567	  cellular organisms
SRR8533810	 99.07	106	0	D	2	    Bacteria
SRR8533810	 99.07	106	0	P	1224	      Proteobacteria
SRR8533810	 99.07	106	0	C	1236	        Gammaproteobacteria
SRR8533810	 99.07	106	0	O	91347	          Enterobacterales
SRR8533810	 99.07	106	6	F	543	            Enterobacteriaceae
SRR8533810	 93.46	100	0	G	561	              Escherichia
SRR8533810	 93.46	100	81	S	562	                Escherichia coli
SRR8533810	  4.67	5	5	S1	869729	                  Escherichia coli UM146
SRR8533810	  1.87	2	0	S1	83333	                  Escherichia coli K-12
SRR8533810	  1.87	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8533810	  1.87	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8533810	  1.87	2	2	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8533810	  0.93	1	1	S1	168807	                  Escherichia coli O127:H6
SRR8533810	  0.93	1	1	S1	585397	                  Escherichia coli ED1a
SRR8533810	  0.93	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR8533810	  0.93	1	1	S1	930406	                  Escherichia coli O157:H16
SRR8533810	  0.93	1	1	S1	591946	                  Escherichia coli LF82
SRR8533810	  0.93	1	1	S1	362663	                  Escherichia coli 536
SRR8533810	  0.93	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR8533810	  0.93	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR8533810	  0.93	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR8533810	  0.93	1	0	S1	861906	                  Escherichia coli O44:H18
SRR8533810	  0.93	1	1	S2	216592	                    Escherichia coli 042
SRR8533810	  0.93	1	1	S1	745156	                  Escherichia coli 1303
SRR8533810	  0.93	1	0	D	2759	    Eukaryota
SRR8533810	  0.93	1	0	D1	33154	      Opisthokonta
SRR8533810	  0.93	1	0	K	33208	        Metazoa
SRR8533810	  0.93	1	0	K1	6072	          Eumetazoa
SRR8533810	  0.93	1	0	K2	33213	            Bilateria
SRR8533810	  0.93	1	0	K3	33511	              Deuterostomia
SRR8533810	  0.93	1	0	P	7711	                Chordata
SRR8533810	  0.93	1	0	P1	89593	                  Craniata
SRR8533810	  0.93	1	0	P2	7742	                    Vertebrata
SRR8533810	  0.93	1	0	P3	7776	                      Gnathostomata
SRR8533810	  0.93	1	0	P4	117570	                        Teleostomi
SRR8533810	  0.93	1	0	P5	117571	                          Euteleostomi
SRR8533810	  0.93	1	0	P6	8287	                            Sarcopterygii
SRR8533810	  0.93	1	0	P7	1338369	                              Dipnotetrapodomorpha
SRR8533810	  0.93	1	0	P8	32523	                                Tetrapoda
SRR8533810	  0.93	1	0	P9	32524	                                  Amniota
SRR8533810	  0.93	1	0	C	40674	                                    Mammalia
SRR8533810	  0.93	1	0	C1	32525	                                      Theria
SRR8533810	  0.93	1	0	C2	9347	                                        Eutheria
SRR8533810	  0.93	1	0	C3	1437010	                                          Boreoeutheria
SRR8533810	  0.93	1	0	C4	314146	                                            Euarchontoglires
SRR8533810	  0.93	1	0	O	9443	                                              Primates
SRR8533810	  0.93	1	0	O1	376913	                                                Haplorrhini
SRR8533810	  0.93	1	0	O2	314293	                                                  Simiiformes
SRR8533810	  0.93	1	0	O3	9526	                                                    Catarrhini
SRR8533810	  0.93	1	0	O4	314295	                                                      Hominoidea
SRR8533810	  0.93	1	0	F	9604	                                                        Hominidae
SRR8533810	  0.93	1	0	F1	207598	                                                          Homininae
SRR8533810	  0.93	1	0	G	9605	                                                            Homo
SRR8533810	  0.93	1	1	S	9606	                                                              Homo sapiens
SRR8533842	  0.66	1	1	U	0	unclassified
SRR8533842	 99.34	150	0	R	1	root
SRR8533842	 99.34	150	0	R1	131567	  cellular organisms
SRR8533842	 99.34	150	0	D	2	    Bacteria
SRR8533842	 99.34	150	0	P	1224	      Proteobacteria
SRR8533842	 99.34	150	0	C	1236	        Gammaproteobacteria
SRR8533842	 99.34	150	2	O	91347	          Enterobacterales
SRR8533842	 98.01	148	12	F	543	            Enterobacteriaceae
SRR8533842	 89.40	135	1	G	561	              Escherichia
SRR8533842	 88.74	134	95	S	562	                Escherichia coli
SRR8533842	  9.27	14	14	S1	362663	                  Escherichia coli 536
SRR8533842	  5.30	8	8	S1	869729	                  Escherichia coli UM146
SRR8533842	  1.99	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8533842	  1.32	2	0	S1	83333	                  Escherichia coli K-12
SRR8533842	  1.32	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8533842	  1.32	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8533842	  1.32	2	2	S1	168807	                  Escherichia coli O127:H6
SRR8533842	  1.32	2	2	S1	585397	                  Escherichia coli ED1a
SRR8533842	  0.66	1	1	S1	913091	                  Escherichia coli TW10598
SRR8533842	  0.66	1	1	S1	1954351	                  Escherichia coli APEC O2-211
SRR8533842	  0.66	1	1	S1	1412834	                  Escherichia coli FAP1
SRR8533842	  0.66	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR8533842	  0.66	1	1	S1	930406	                  Escherichia coli O157:H16
SRR8533842	  0.66	1	0	S1	861906	                  Escherichia coli O44:H18
SRR8533842	  0.66	1	1	S2	216592	                    Escherichia coli 042
SRR8533842	  0.66	1	1	S1	745156	                  Escherichia coli 1303
SRR8533842	  0.66	1	1	S1	585057	                  Escherichia coli IAI39
SRR8533842	  0.66	1	0	G	570	              Klebsiella
SRR8533842	  0.66	1	1	S	573	                Klebsiella pneumoniae
SRR8533893	  0.37	1	1	U	0	unclassified
SRR8533893	 99.63	269	0	R	1	root
SRR8533893	 99.26	268	0	R1	131567	  cellular organisms
SRR8533893	 99.26	268	1	D	2	    Bacteria
SRR8533893	 98.89	267	6	P	1224	      Proteobacteria
SRR8533893	 96.67	261	2	C	1236	        Gammaproteobacteria
SRR8533893	 95.93	259	4	O	91347	          Enterobacterales
SRR8533893	 94.44	255	38	F	543	            Enterobacteriaceae
SRR8533893	 80.00	216	1	G	561	              Escherichia
SRR8533893	 79.63	215	183	S	562	                Escherichia coli
SRR8533893	  2.59	7	7	S1	869729	                  Escherichia coli UM146
SRR8533893	  1.85	5	5	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8533893	  0.74	2	0	S1	83333	                  Escherichia coli K-12
SRR8533893	  0.74	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8533893	  0.74	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8533893	  0.74	2	2	S1	439855	                  Escherichia coli SMS-3-5
SRR8533893	  0.74	2	2	S1	168807	                  Escherichia coli O127:H6
SRR8533893	  0.37	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR8533893	  0.37	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR8533893	  0.37	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR8533893	  0.37	1	1	S1	1311757	                  Escherichia coli ACN001
SRR8533893	  0.37	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR8533893	  0.37	1	1	S1	930406	                  Escherichia coli O157:H16
SRR8533893	  0.37	1	1	S1	1954351	                  Escherichia coli APEC O2-211
SRR8533893	  0.37	1	0	S1	861906	                  Escherichia coli O44:H18
SRR8533893	  0.37	1	1	S2	216592	                    Escherichia coli 042
SRR8533893	  0.37	1	1	S1	745156	                  Escherichia coli 1303
SRR8533893	  0.37	1	1	S1	585397	                  Escherichia coli ED1a
SRR8533893	  0.37	1	1	S1	585057	                  Escherichia coli IAI39
SRR8533893	  0.37	1	0	S1	498388	                  Escherichia coli C
SRR8533893	  0.37	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR8533893	  0.37	1	1	S1	913091	                  Escherichia coli TW10598
SRR8533893	  0.37	1	1	S1	362663	                  Escherichia coli 536
SRR8533893	  0.37	1	0	S1	83334	                  Escherichia coli O157:H7
SRR8533893	  0.37	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
SRR8533893	  0.37	1	0	G	570	              Klebsiella
SRR8533893	  0.37	1	1	S	573	                Klebsiella pneumoniae
SRR8533893	  0.37	1	1	R1	28384	  other sequences
SRR8533910	100.00	68	0	R	1	root
SRR8533910	100.00	68	0	R1	131567	  cellular organisms
SRR8533910	100.00	68	0	D	2	    Bacteria
SRR8533910	100.00	68	0	P	1224	      Proteobacteria
SRR8533910	100.00	68	0	C	1236	        Gammaproteobacteria
SRR8533910	100.00	68	0	O	91347	          Enterobacterales
SRR8533910	100.00	68	11	F	543	            Enterobacteriaceae
SRR8533910	 80.88	55	0	G	561	              Escherichia
SRR8533910	 80.88	55	38	S	562	                Escherichia coli
SRR8533910	  7.35	5	5	S1	869729	                  Escherichia coli UM146
SRR8533910	  2.94	2	0	S1	83333	                  Escherichia coli K-12
SRR8533910	  2.94	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8533910	  2.94	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8533910	  2.94	2	2	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8533910	  2.94	2	2	S1	362663	                  Escherichia coli 536
SRR8533910	  1.47	1	1	S1	930406	                  Escherichia coli O157:H16
SRR8533910	  1.47	1	1	S1	585397	                  Escherichia coli ED1a
SRR8533910	  1.47	1	1	S1	168807	                  Escherichia coli O127:H6
SRR8533910	  1.47	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR8533910	  1.47	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR8533910	  1.47	1	0	S1	861906	                  Escherichia coli O44:H18
SRR8533910	  1.47	1	1	S2	216592	                    Escherichia coli 042
SRR8533910	  1.47	1	1	S1	745156	                  Escherichia coli 1303
SRR8533910	  1.47	1	0	G	570	              Klebsiella
SRR8533910	  1.47	1	1	S	573	                Klebsiella pneumoniae
SRR8533910	  1.47	1	0	G	590	              Salmonella
SRR8533910	  1.47	1	1	S	28901	                Salmonella enterica
SRR8533911	100.00	114	0	R	1	root
SRR8533911	100.00	114	0	R1	131567	  cellular organisms
SRR8533911	100.00	114	0	D	2	    Bacteria
SRR8533911	 96.49	110	2	P	1224	      Proteobacteria
SRR8533911	 94.74	108	0	C	1236	        Gammaproteobacteria
SRR8533911	 94.74	108	2	O	91347	          Enterobacterales
SRR8533911	 92.98	106	13	F	543	            Enterobacteriaceae
SRR8533911	 80.70	92	1	G	561	              Escherichia
SRR8533911	 79.82	91	68	S	562	                Escherichia coli
SRR8533911	  7.02	8	8	S1	869729	                  Escherichia coli UM146
SRR8533911	  2.63	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8533911	  1.75	2	0	S1	83333	                  Escherichia coli K-12
SRR8533911	  1.75	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8533911	  1.75	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8533911	  1.75	2	2	S1	405955	                  Escherichia coli APEC O1
SRR8533911	  0.88	1	1	S1	585397	                  Escherichia coli ED1a
SRR8533911	  0.88	1	1	S1	930406	                  Escherichia coli O157:H16
SRR8533911	  0.88	1	1	S1	331112	                  Escherichia coli HS
SRR8533911	  0.88	1	1	S1	362663	                  Escherichia coli 536
SRR8533911	  0.88	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR8533911	  0.88	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR8533911	  0.88	1	1	S1	168807	                  Escherichia coli O127:H6
SRR8533911	  0.88	1	0	S1	861906	                  Escherichia coli O44:H18
SRR8533911	  0.88	1	1	S2	216592	                    Escherichia coli 042
SRR8533911	  0.88	1	1	S1	745156	                  Escherichia coli 1303
SRR8533911	  0.88	1	0	G	570	              Klebsiella
SRR8533911	  0.88	1	1	S	573	                Klebsiella pneumoniae
SRR8533911	  3.51	4	0	D1	1783272	      Terrabacteria group
SRR8533911	  3.51	4	0	P	1239	        Firmicutes
SRR8533911	  3.51	4	0	C	91061	          Bacilli
SRR8533911	  3.51	4	0	O	1385	            Bacillales
SRR8533911	  3.51	4	0	F	90964	              Staphylococcaceae
SRR8533911	  3.51	4	0	G	1279	                Staphylococcus
SRR8533911	  3.51	4	4	S	1280	                  Staphylococcus aureus
SRR8533913	  0.88	1	1	U	0	unclassified
SRR8533913	 99.12	113	1	R	1	root
SRR8533913	 98.25	112	0	R1	131567	  cellular organisms
SRR8533913	 98.25	112	0	D	2	    Bacteria
SRR8533913	 98.25	112	0	P	1224	      Proteobacteria
SRR8533913	 98.25	112	0	C	1236	        Gammaproteobacteria
SRR8533913	 98.25	112	1	O	91347	          Enterobacterales
SRR8533913	 97.37	111	9	F	543	            Enterobacteriaceae
SRR8533913	 88.60	101	2	G	561	              Escherichia
SRR8533913	 85.09	97	74	S	562	                Escherichia coli
SRR8533913	  3.51	4	4	S1	869729	                  Escherichia coli UM146
SRR8533913	  2.63	3	3	S1	168807	                  Escherichia coli O127:H6
SRR8533913	  1.75	2	0	S1	83333	                  Escherichia coli K-12
SRR8533913	  1.75	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8533913	  1.75	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8533913	  1.75	2	2	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8533913	  1.75	2	2	S1	362663	                  Escherichia coli 536
SRR8533913	  0.88	1	1	S1	585397	                  Escherichia coli ED1a
SRR8533913	  0.88	1	1	S1	696406	                  Escherichia coli UMNK88
SRR8533913	  0.88	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR8533913	  0.88	1	1	S1	745156	                  Escherichia coli 1303
SRR8533913	  0.88	1	0	S1	861906	                  Escherichia coli O44:H18
SRR8533913	  0.88	1	1	S2	216592	                    Escherichia coli 042
SRR8533913	  0.88	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR8533913	  0.88	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR8533913	  0.88	1	1	S1	83334	                  Escherichia coli O157:H7
SRR8533913	  0.88	1	1	S1	941323	                  Escherichia coli VR50
SRR8533913	  0.88	1	1	S1	199310	                  Escherichia coli CFT073
SRR8533913	  0.88	1	1	S1	930406	                  Escherichia coli O157:H16
SRR8533913	  0.88	1	0	S	564	                Escherichia fergusonii
SRR8533913	  0.88	1	1	S1	981367	                  Escherichia fergusonii ECD227
SRR8533913	  0.88	1	1	S	208962	                Escherichia albertii
SRR8533913	  0.88	1	0	G	570	              Klebsiella
SRR8533913	  0.88	1	1	S	573	                Klebsiella pneumoniae
SRR8533920	  0.89	1	1	U	0	unclassified
SRR8533920	 99.11	111	0	R	1	root
SRR8533920	 99.11	111	0	R1	131567	  cellular organisms
SRR8533920	 99.11	111	0	D	2	    Bacteria
SRR8533920	 99.11	111	0	P	1224	      Proteobacteria
SRR8533920	 99.11	111	0	C	1236	        Gammaproteobacteria
SRR8533920	 99.11	111	0	O	91347	          Enterobacterales
SRR8533920	 99.11	111	10	F	543	            Enterobacteriaceae
SRR8533920	 88.39	99	0	G	561	              Escherichia
SRR8533920	 88.39	99	76	S	562	                Escherichia coli
SRR8533920	  6.25	7	7	S1	869729	                  Escherichia coli UM146
SRR8533920	  2.68	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8533920	  1.79	2	0	S1	83333	                  Escherichia coli K-12
SRR8533920	  1.79	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8533920	  1.79	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8533920	  0.89	1	1	S1	585397	                  Escherichia coli ED1a
SRR8533920	  0.89	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR8533920	  0.89	1	1	S1	1412834	                  Escherichia coli FAP1
SRR8533920	  0.89	1	1	S1	745156	                  Escherichia coli 1303
SRR8533920	  0.89	1	0	S1	861906	                  Escherichia coli O44:H18
SRR8533920	  0.89	1	1	S2	216592	                    Escherichia coli 042
SRR8533920	  0.89	1	1	S1	362663	                  Escherichia coli 536
SRR8533920	  0.89	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR8533920	  0.89	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR8533920	  0.89	1	1	S1	1050617	                  Escherichia coli UMNF18
SRR8533920	  0.89	1	1	S1	1954351	                  Escherichia coli APEC O2-211
SRR8533920	  0.89	1	1	S1	930406	                  Escherichia coli O157:H16
SRR8533920	  0.89	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR8533920	  0.89	1	0	G	570	              Klebsiella
SRR8533920	  0.89	1	1	S	573	                Klebsiella pneumoniae
SRR8533920	  0.89	1	0	F1	191675	              unclassified Enterobacteriaceae
SRR8533920	  0.89	1	0	F2	84563	                ant, tsetse, mealybug, aphid, etc. endosymbionts
SRR8533920	  0.89	1	0	F3	146507	                  aphid secondary symbionts
SRR8533920	  0.89	1	0	G	568987	                    Candidatus Hamiltonella
SRR8533920	  0.89	1	1	S	138072	                      Candidatus Hamiltonella defensa
SRR8541316	100.00	93	0	R	1	root
SRR8541316	100.00	93	0	R1	131567	  cellular organisms
SRR8541316	100.00	93	0	D	2	    Bacteria
SRR8541316	100.00	93	0	P	1224	      Proteobacteria
SRR8541316	100.00	93	0	C	1236	        Gammaproteobacteria
SRR8541316	100.00	93	0	O	91347	          Enterobacterales
SRR8541316	100.00	93	10	F	543	            Enterobacteriaceae
SRR8541316	 89.25	83	0	G	561	              Escherichia
SRR8541316	 89.25	83	66	S	562	                Escherichia coli
SRR8541316	  4.30	4	4	S1	869729	                  Escherichia coli UM146
SRR8541316	  2.15	2	0	S1	83333	                  Escherichia coli K-12
SRR8541316	  2.15	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8541316	  2.15	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8541316	  2.15	2	2	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8541316	  1.08	1	1	S1	913091	                  Escherichia coli TW10598
SRR8541316	  1.08	1	1	S1	2048776	                  Escherichia coli O128:H27
SRR8541316	  1.08	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR8541316	  1.08	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR8541316	  1.08	1	1	S1	1446707	                  Escherichia coli O25:NM
SRR8541316	  1.08	1	1	S1	930406	                  Escherichia coli O157:H16
SRR8541316	  1.08	1	0	S1	861906	                  Escherichia coli O44:H18
SRR8541316	  1.08	1	1	S2	216592	                    Escherichia coli 042
SRR8541316	  1.08	1	1	S1	745156	                  Escherichia coli 1303
SRR8541316	  1.08	1	1	S1	362663	                  Escherichia coli 536
SRR8541316	  1.08	1	1	S1	168807	                  Escherichia coli O127:H6
SRR8541325	100.00	83	1	R	1	root
SRR8541325	 98.80	82	0	R1	131567	  cellular organisms
SRR8541325	 98.80	82	0	D	2	    Bacteria
SRR8541325	 98.80	82	0	P	1224	      Proteobacteria
SRR8541325	 98.80	82	0	C	1236	        Gammaproteobacteria
SRR8541325	 98.80	82	0	O	91347	          Enterobacterales
SRR8541325	 98.80	82	6	F	543	            Enterobacteriaceae
SRR8541325	 89.16	74	0	G	561	              Escherichia
SRR8541325	 89.16	74	54	S	562	                Escherichia coli
SRR8541325	  4.82	4	4	S1	869729	                  Escherichia coli UM146
SRR8541325	  2.41	2	2	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8541325	  2.41	2	2	S1	930406	                  Escherichia coli O157:H16
SRR8541325	  2.41	2	2	S1	168807	                  Escherichia coli O127:H6
SRR8541325	  2.41	2	0	S1	83333	                  Escherichia coli K-12
SRR8541325	  2.41	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8541325	  2.41	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8541325	  1.20	1	1	S1	745156	                  Escherichia coli 1303
SRR8541325	  1.20	1	0	S1	861906	                  Escherichia coli O44:H18
SRR8541325	  1.20	1	1	S2	216592	                    Escherichia coli 042
SRR8541325	  1.20	1	1	S1	409438	                  Escherichia coli SE11
SRR8541325	  1.20	1	1	S1	696406	                  Escherichia coli UMNK88
SRR8541325	  1.20	1	1	S1	362663	                  Escherichia coli 536
SRR8541325	  1.20	1	1	S1	2048776	                  Escherichia coli O128:H27
SRR8541325	  1.20	1	1	S1	2048778	                  Escherichia coli O178:H19
SRR8541325	  1.20	1	1	S1	585397	                  Escherichia coli ED1a
SRR8541325	  1.20	1	0	G	547	              Enterobacter
SRR8541325	  1.20	1	1	S	1692238	                Enterobacter sp. FY-07
SRR8541325	  1.20	1	0	G	570	              Klebsiella
SRR8541325	  1.20	1	1	S	573	                Klebsiella pneumoniae
SRR8541333	100.00	110	0	R	1	root
SRR8541333	100.00	110	0	R1	131567	  cellular organisms
SRR8541333	 99.09	109	0	D	2	    Bacteria
SRR8541333	 99.09	109	0	P	1224	      Proteobacteria
SRR8541333	 99.09	109	0	C	1236	        Gammaproteobacteria
SRR8541333	 99.09	109	0	O	91347	          Enterobacterales
SRR8541333	 99.09	109	9	F	543	            Enterobacteriaceae
SRR8541333	 90.00	99	1	G	561	              Escherichia
SRR8541333	 89.09	98	83	S	562	                Escherichia coli
SRR8541333	  4.55	5	5	S1	869729	                  Escherichia coli UM146
SRR8541333	  2.73	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8541333	  0.91	1	0	S1	83333	                  Escherichia coli K-12
SRR8541333	  0.91	1	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8541333	  0.91	1	1	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8541333	  0.91	1	1	S1	585057	                  Escherichia coli IAI39
SRR8541333	  0.91	1	1	S1	585397	                  Escherichia coli ED1a
SRR8541333	  0.91	1	1	S1	745156	                  Escherichia coli 1303
SRR8541333	  0.91	1	1	S1	1446746	                  Escherichia coli O6:H16
SRR8541333	  0.91	1	1	S1	362663	                  Escherichia coli 536
SRR8541333	  0.91	1	1	S1	930406	                  Escherichia coli O157:H16
SRR8541333	  0.91	1	0	G	570	              Klebsiella
SRR8541333	  0.91	1	1	S	573	                Klebsiella pneumoniae
SRR8541333	  0.91	1	0	D	2759	    Eukaryota
SRR8541333	  0.91	1	0	D1	33154	      Opisthokonta
SRR8541333	  0.91	1	0	K	33208	        Metazoa
SRR8541333	  0.91	1	0	K1	6072	          Eumetazoa
SRR8541333	  0.91	1	0	K2	33213	            Bilateria
SRR8541333	  0.91	1	0	K3	33511	              Deuterostomia
SRR8541333	  0.91	1	0	P	7711	                Chordata
SRR8541333	  0.91	1	0	P1	89593	                  Craniata
SRR8541333	  0.91	1	0	P2	7742	                    Vertebrata
SRR8541333	  0.91	1	0	P3	7776	                      Gnathostomata
SRR8541333	  0.91	1	0	P4	117570	                        Teleostomi
SRR8541333	  0.91	1	0	P5	117571	                          Euteleostomi
SRR8541333	  0.91	1	0	P6	8287	                            Sarcopterygii
SRR8541333	  0.91	1	0	P7	1338369	                              Dipnotetrapodomorpha
SRR8541333	  0.91	1	0	P8	32523	                                Tetrapoda
SRR8541333	  0.91	1	0	P9	32524	                                  Amniota
SRR8541333	  0.91	1	0	C	40674	                                    Mammalia
SRR8541333	  0.91	1	0	C1	32525	                                      Theria
SRR8541333	  0.91	1	0	C2	9347	                                        Eutheria
SRR8541333	  0.91	1	0	C3	1437010	                                          Boreoeutheria
SRR8541333	  0.91	1	0	C4	314146	                                            Euarchontoglires
SRR8541333	  0.91	1	0	O	9443	                                              Primates
SRR8541333	  0.91	1	0	O1	376913	                                                Haplorrhini
SRR8541333	  0.91	1	0	O2	314293	                                                  Simiiformes
SRR8541333	  0.91	1	0	O3	9526	                                                    Catarrhini
SRR8541333	  0.91	1	0	O4	314295	                                                      Hominoidea
SRR8541333	  0.91	1	0	F	9604	                                                        Hominidae
SRR8541333	  0.91	1	0	F1	207598	                                                          Homininae
SRR8541333	  0.91	1	0	G	9605	                                                            Homo
SRR8541333	  0.91	1	1	S	9606	                                                              Homo sapiens
SRR8541340	100.00	105	0	R	1	root
SRR8541340	100.00	105	0	R1	131567	  cellular organisms
SRR8541340	100.00	105	0	D	2	    Bacteria
SRR8541340	100.00	105	0	P	1224	      Proteobacteria
SRR8541340	100.00	105	0	C	1236	        Gammaproteobacteria
SRR8541340	100.00	105	2	O	91347	          Enterobacterales
SRR8541340	 98.10	103	10	F	543	            Enterobacteriaceae
SRR8541340	 88.57	93	0	G	561	              Escherichia
SRR8541340	 88.57	93	63	S	562	                Escherichia coli
SRR8541340	 12.38	13	13	S1	362663	                  Escherichia coli 536
SRR8541340	  4.76	5	5	S1	869729	                  Escherichia coli UM146
SRR8541340	  2.86	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8541340	  1.90	2	0	S1	83333	                  Escherichia coli K-12
SRR8541340	  1.90	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8541340	  1.90	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8541340	  0.95	1	1	S1	930406	                  Escherichia coli O157:H16
SRR8541340	  0.95	1	1	S1	585057	                  Escherichia coli IAI39
SRR8541340	  0.95	1	1	S1	585397	                  Escherichia coli ED1a
SRR8541340	  0.95	1	1	S1	168807	                  Escherichia coli O127:H6
SRR8541340	  0.95	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR8541340	  0.95	1	0	S1	861906	                  Escherichia coli O44:H18
SRR8541340	  0.95	1	1	S2	216592	                    Escherichia coli 042
SRR8541340	  0.95	1	1	S1	745156	                  Escherichia coli 1303
SRR8541341	100.00	95	0	R	1	root
SRR8541341	100.00	95	0	R1	131567	  cellular organisms
SRR8541341	100.00	95	0	D	2	    Bacteria
SRR8541341	100.00	95	0	P	1224	      Proteobacteria
SRR8541341	100.00	95	0	C	1236	        Gammaproteobacteria
SRR8541341	100.00	95	0	O	91347	          Enterobacterales
SRR8541341	100.00	95	5	F	543	            Enterobacteriaceae
SRR8541341	 92.63	88	3	G	561	              Escherichia
SRR8541341	 89.47	85	66	S	562	                Escherichia coli
SRR8541341	  6.32	6	6	S1	869729	                  Escherichia coli UM146
SRR8541341	  3.16	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
SRR8541341	  2.11	2	0	S1	83333	                  Escherichia coli K-12
SRR8541341	  2.11	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR8541341	  2.11	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR8541341	  2.11	2	0	S1	861906	                  Escherichia coli O44:H18
SRR8541341	  2.11	2	2	S2	216592	                    Escherichia coli 042
SRR8541341	  1.05	1	1	S1	930406	                  Escherichia coli O157:H16
SRR8541341	  1.05	1	1	S1	585057	                  Escherichia coli IAI39
SRR8541341	  1.05	1	1	S1	168807	                  Escherichia coli O127:H6
SRR8541341	  1.05	1	1	S1	362663	                  Escherichia coli 536
SRR8541341	  1.05	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR8541341	  1.05	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR8541341	  1.05	1	1	S1	745156	                  Escherichia coli 1303
SRR8541341	  1.05	1	0	G	570	              Klebsiella
SRR8541341	  1.05	1	1	S	573	                Klebsiella pneumoniae
SRR8541341	  1.05	1	0	G	544	              Citrobacter
SRR8541341	  1.05	1	1	S	545	                Citrobacter koseri
SRR8541352	100.00	170	0	R	1	root
SRR8541352	100.00	170	0	R1	131567	  cellular organisms
SRR8541352	100.00	170	0	D	2	    Bacteria
SRR8541352	100.00	170	0	P	1224	      Proteobacteria
SRR8541352	100.00	170	0	C	1236	        Gammaproteobacteria
